sales_agent,account,deal_stage,close_value,year_founded_at,revenue,number_of_employees,sales_price,sales_cycle_duration,company_size,company_age,company_age_category,is_won,engagement_month,engagement_quarter,product_complexity,agent_conversion_rate,agent_avg_deal_value,sector_employment,sector_entertainment,sector_finance,sector_marketing,sector_medical,sector_retail,sector_services,sector_software,sector_technolgy,sector_telecommunications,office_location_Belgium,office_location_Brazil,office_location_China,office_location_Germany,office_location_Italy,office_location_Japan,office_location_Jordan,office_location_Kenya,office_location_Korea,office_location_Norway,office_location_Panama,office_location_Philipines,office_location_Poland,office_location_Romania,office_location_United States,regional_office_Central,regional_office_East,regional_office_West,product_GTK 500,product_GTX Basic,product_GTX Plus Basic,product_GTX Plus Pro,product_GTX Pro,product_MG Advanced,product_MG Special,series_GTK,series_GTX,series_MG,revenue_per_employee
Corliss Cosme,Ontomedia,Won,5790.0,1997.0,882.12,2769.0,5482,100.0,Medium,27.0,Established,1.0,11.0,4.0,Complex,0.5859375,1838.585152838428,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,1,0,0,0,False,True,False,0.31856988082340193
Donn Cantrell,Kinnamplus,Lost,0.0,2004.0,702.72,1831.0,55,127.0,Medium,20.0,Mature,0.0,11.0,4.0,Basic,0.5745454545454546,1621.3090909090909,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,0,1,False,False,True,0.383790278536319
Gladys Colclough,Codehow,Won,4438.0,1998.0,2714.9,2641.0,4821,100.0,Medium,26.0,Established,1.0,11.0,4.0,Complex,0.5152671755725191,1489.9741379310344,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,1.027981825066263
Gladys Colclough,Finhigh,Won,2972.0,2006.0,1102.43,1759.0,3393,114.0,Medium,18.0,Mature,1.0,11.0,4.0,Complex,0.5152671755725191,1489.9741379310344,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,1,0,False,False,True,0.6267367822626493
Markita Hansen,Lexiqvolax,Won,,2004.0,1618.89,3889.0,55,47.98539710922366,Medium,20.0,Mature,1.0,11.0,4.0,Basic,0.5118110236220472,1448.4229074889868,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,0.41627410645410134
Markita Hansen,Y-corporation,Won,523.0,1983.0,2871.35,9561.0,550,98.0,Large,41.0,Established,1.0,11.0,4.0,Basic,0.5118110236220472,1448.4229074889868,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.30031900428825437
Anna Snelling,Statholdings,Won,3647.0,1997.0,291.27,586.0,3393,121.0,Small,27.0,Established,1.0,11.0,4.0,Complex,0.5488126649076517,818.6190476190476,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,1,0,False,False,True,0.4970477815699658
Cassey Cress,Umbrella Corporation,Won,4200.0,1998.0,2022.14,5113.0,3393,97.0,Large,26.0,Established,1.0,11.0,4.0,Complex,0.5620689655172414,1726.0114942528735,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.3954899276354391
Daniell Hammack,J-Texon,Won,,1989.0,1388.67,3583.0,1096,47.98539710922366,Medium,35.0,Established,1.0,11.0,4.0,Intermediate,0.5377358490566038,1947.7486631016043,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,1,0,0,0,0,False,True,False,0.3875718671504326
Kami Bicknell,Bubba Gump,Won,,2002.0,987.39,2253.0,1096,47.98539710922366,Medium,22.0,Established,1.0,11.0,4.0,Intermediate,0.5780730897009967,1163.4411764705883,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,False,True,False,0.43825565912117176
Kami Bicknell,Faxquote,Won,1059.0,1995.0,1825.82,5595.0,1096,124.0,Large,29.0,Established,1.0,11.0,4.0,Intermediate,0.5780730897009967,1163.4411764705883,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,False,True,False,0.32633065236818587
Marty Freudenburg,Codehow,Lost,0.0,1998.0,2714.9,2641.0,1096,101.0,Medium,26.0,Established,0.0,11.0,4.0,Intermediate,0.5350877192982456,1501.0051546391753,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,1,0,0,0,0,False,True,False,1.027981825066263
Versie Hillebrand,Dontechi,Won,57.0,1982.0,4618.0,10083.0,55,98.0,Enterprise,42.0,Established,1.0,11.0,4.0,Basic,0.6027397260273972,710.9583333333334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.4579986115243479
Vicki Laflamme,Konex,Won,3671.0,1980.0,7708.38,13756.0,3393,123.0,Enterprise,44.0,Established,1.0,11.0,4.0,Complex,0.5909090909090909,1378.6628242074928,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,1,0,False,False,True,0.5603649316661821
Anna Snelling,Treequote,Won,58.0,1988.0,5266.09,8595.0,55,96.0,Large,36.0,Established,1.0,11.0,4.0,Basic,0.5488126649076517,818.6190476190476,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.6126922629435718
Cecily Lampkin,Treequote,Won,3956.0,1988.0,5266.09,8595.0,3393,101.0,Large,36.0,Established,1.0,11.0,4.0,Complex,0.6294117647058823,1436.25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,1,0,False,False,True,0.6126922629435718
Corliss Cosme,Betasoloin,Won,5964.0,1999.0,251.41,495.0,5482,96.0,Small,25.0,Established,1.0,11.0,4.0,Complex,0.5859375,1838.585152838428,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,1,0,0,0,False,True,False,0.5078989898989898
Corliss Cosme,Betasoloin,Won,4570.0,1999.0,251.41,495.0,4821,101.0,Small,25.0,Established,1.0,11.0,4.0,Complex,0.5859375,1838.585152838428,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.5078989898989898
Darcel Schlecht,Domzoom,Won,49.0,1998.0,217.87,551.0,55,122.0,Small,26.0,Established,1.0,11.0,4.0,Basic,0.5693311582381729,2085.3779385171792,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.3954083484573503
Violet Mclelland,Donquadtech,Won,65.0,1992.0,1712.68,3194.0,55,101.0,Medium,32.0,Established,1.0,11.0,4.0,Basic,0.5727699530516432,639.5388601036269,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,0,1,False,False,True,0.5362179085785849
Anna Snelling,Domzoom,Lost,0.0,1998.0,217.87,551.0,55,121.0,Small,26.0,Established,0.0,11.0,4.0,Basic,0.5488126649076517,818.6190476190476,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.3954083484573503
Darcel Schlecht,Finhigh,Won,4739.0,2006.0,1102.43,1759.0,4821,102.0,Medium,18.0,Mature,1.0,11.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,0.6267367822626493
Niesha Huffines,Globex Corporation,Won,1080.0,2000.0,1223.72,2497.0,1096,115.0,Medium,24.0,Established,1.0,11.0,4.0,Intermediate,0.525,1011.2057142857143,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,False,True,False,0.49007609130957147
Reed Clapper,Plussunin,Won,57.0,2003.0,1419.98,4018.0,55,106.0,Medium,21.0,Established,1.0,11.0,4.0,Basic,0.6540084388185654,1849.5189873417721,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,0,1,False,False,True,0.35340467894474864
Garret Kinder,Konex,Won,469.0,1980.0,7708.38,13756.0,550,109.0,Enterprise,44.0,Established,1.0,11.0,4.0,Basic,0.6097560975609756,1607.9105691056911,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0,0,0,0,0,False,True,False,0.5603649316661821
Kary Hendrixson,Condax,Won,532.0,2017.0,4.54,9.0,550,96.0,Small,7.0,Young,1.0,11.0,4.0,Basic,0.5618279569892473,1356.113432835821,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.5044444444444445
Markita Hansen,Opentech,Won,,1994.0,355.23,853.0,3393,47.98539710922366,Small,30.0,Established,1.0,11.0,4.0,Complex,0.5118110236220472,1448.4229074889868,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,1,0,False,False,True,0.4164478311840563
Rosalina Dieter,Konex,Won,538.0,1980.0,7708.38,13756.0,550,119.0,Enterprise,44.0,Established,1.0,11.0,4.0,Basic,0.5714285714285714,2140.0272727272727,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.5603649316661821
Rosie Papadopoulos,Massive Dynamic,Won,4829.0,1989.0,665.06,1095.0,4821,114.0,Medium,35.0,Established,1.0,11.0,4.0,Complex,0.5735294117647058,1902.2231404958677,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.6073607305936073
Zane Levy,Doncon,Won,5370.0,2010.0,587.72,1501.0,5482,104.0,Medium,14.0,Mature,1.0,11.0,4.0,Complex,0.5551724137931034,1647.7701149425288,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,1,0,0,0,False,True,False,0.39155229846768824
Zane Levy,Hatfan,Won,6499.0,1982.0,792.46,1299.0,5482,114.0,Medium,42.0,Established,1.0,11.0,4.0,Complex,0.5551724137931034,1647.7701149425288,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,1,0,0,0,False,True,False,0.6100538876058507
Darcel Schlecht,Genco Pura Olive Oil Company,Won,1161.0,2007.0,894.33,1635.0,1096,98.0,Medium,17.0,Mature,1.0,11.0,4.0,Intermediate,0.5693311582381729,2085.3779385171792,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,False,True,False,0.5469908256880734
Kary Hendrixson,Scotfind,Won,576.0,1996.0,6354.87,16780.0,550,118.0,Enterprise,28.0,Established,1.0,11.0,4.0,Basic,0.5618279569892473,1356.113432835821,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.3787169249106079
Maureen Marcano,Hatfan,Won,979.0,1982.0,792.46,1299.0,1096,111.0,Medium,42.0,Established,1.0,11.0,4.0,Intermediate,0.6506550218340611,1645.0469483568074,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,False,True,False,0.6100538876058507
Versie Hillebrand,Stanredtax,Won,43.0,1987.0,1698.2,3798.0,55,99.0,Medium,37.0,Established,1.0,11.0,4.0,Basic,0.6027397260273972,710.9583333333334,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.4471300684570827
Gladys Colclough,Scottech,Won,57.0,2012.0,45.39,100.0,55,98.0,Small,12.0,Mature,1.0,11.0,4.0,Basic,0.5152671755725191,1489.9741379310344,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.4539
Lajuana Vencill,Ron-tech,Lost,0.0,1992.0,3922.42,6837.0,55,119.0,Large,32.0,Established,0.0,11.0,4.0,Basic,0.5,842.5627705627705,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.5737048413046658
Lajuana Vencill,Funholding,Won,948.0,1991.0,2819.5,7227.0,1096,103.0,Large,33.0,Established,1.0,11.0,4.0,Intermediate,0.5,842.5627705627705,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,1,0,0,0,0,False,True,False,0.3901342189013422
Wilburn Farren,Plussunin,Won,3012.0,2003.0,1419.98,4018.0,3393,101.0,Medium,21.0,Established,1.0,11.0,4.0,Complex,0.6707317073170732,1995.4430379746836,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.35340467894474864
Cassey Cress,Zotware,Won,3665.0,1979.0,4478.47,13809.0,3393,105.0,Enterprise,45.0,Established,1.0,11.0,4.0,Complex,0.5620689655172414,1726.0114942528735,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.32431530161488886
Violet Mclelland,Gekko & Co,Won,564.0,1990.0,2520.83,3502.0,550,114.0,Medium,34.0,Established,1.0,11.0,4.0,Basic,0.5727699530516432,639.5388601036269,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0,0,0,0,0,False,True,False,0.7198258138206739
Anna Snelling,dambase,Lost,0.0,1995.0,2173.98,2928.0,1096,95.0,Medium,29.0,Established,0.0,12.0,4.0,Intermediate,0.5488126649076517,818.6190476190476,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,1,0,0,0,0,False,True,False,0.7424795081967214
Cassey Cress,Initech,Won,3463.0,1994.0,6395.05,20275.0,3393,111.0,Enterprise,30.0,Established,1.0,12.0,4.0,Complex,0.5620689655172414,1726.0114942528735,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.3154155363748459
Corliss Cosme,Gekko & Co,Won,513.0,1990.0,2520.83,3502.0,550,115.0,Medium,34.0,Established,1.0,12.0,4.0,Basic,0.5859375,1838.585152838428,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0,0,0,0,0,False,True,False,0.7198258138206739
Corliss Cosme,Konex,Won,590.0,1980.0,7708.38,13756.0,550,117.0,Enterprise,44.0,Established,1.0,12.0,4.0,Basic,0.5859375,1838.585152838428,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0,0,0,0,0,False,True,False,0.5603649316661821
Darcel Schlecht,Dontechi,Won,4511.0,1982.0,4618.0,10083.0,4821,119.0,Enterprise,42.0,Established,1.0,12.0,4.0,Complex,0.5693311582381729,2085.3779385171792,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,0.4579986115243479
Lajuana Vencill,Finhigh,Lost,0.0,2006.0,1102.43,1759.0,3393,91.0,Medium,18.0,Mature,0.0,12.0,4.0,Complex,0.5,842.5627705627705,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,1,0,False,False,True,0.6267367822626493
